id,code,name,note,parent_code,kind,qualifier_kind,version
thema_AMA,AMA,Teoria da arquitetura,,AM,category,,1.6
thema_AMB,AMB,Arquitetos individuais e/ou escritórios de arquitetura,Also class here: architectural monographs,AM,category,,1.6
thema_AMC,AMC,Estrutura e design de arquitetura,"Classifique aqui: desenhos arquitetônicos, seções, elevações, representações arquitetônicas, plantas baixas. Use para: obras que examinam o assunto de uma perspectiva arquitetônica. Use com: Classificadores ESTILO 6*, como apropriado. Prefira: códigos TN* para obras que examinam a natureza técnica da construção Ver também: TN*",AM,category,,1.6
thema_AMCD,AMCD,"Detalhes, componentes e/ou motivos arquitetônicos","Use for: works that examine the individual elements of a building or structure, e.g. windows, doors, roof design, ornamentation etc",AMC,category,,1.6
thema_AMCM,AMCM,Materiais em arquitetura,"Use para: obras, muitas vezes altamente ilustradas, que olham para estruturas especificamente do ponto de vista dos materiais de que são feitas, como concreto, tijolo, aço, vidro, madeira etc. Prefira: códigos TN* para abordagens de engenharia mais técnicas, estruturais Ver também: TN*",AMC,category,,1.6
thema_AMCR,AMCR,Arquitetura e/ou design amigáveis para o meio ambiente (‘verdes’),"Classifique aqui: arquitetura de baixo impacto, sustentável e com baixo consumo de energia ou energia neutra, design e tecnologias de construção e interiores, arcologia, edifícios verdes, ecodesign e design ambiental, arquitetura biofílica e biomimética, plantas para casas sustentáveis, técnicas de construção carbono neutro, guias práticos para materiais, projetos de construção verde, projeto de construção passivo etc. Use com: RNU para obras sobre sustentabilidade e códigos TNK* para obras sobre construção e prédios sustentáveis",AMC,category,,1.6
thema_AMD,AMD,Arquitetura: prática profissional,,AM,category,,1.6
thema_AMG,AMG,"Arquitetura: construções públicas, comerciais e/ou industriais","Classifique aqui: edifícios agrícolas, industriais, comerciais e cívicos, salas de concerto, arenas, estádios, memoriais e monumentos, hospitais, faróis, bibliotecas, museus, galerias, espaços para exposições, estações, aeroportos, hotéis, spas, fábricas, armazéns, escritórios, lojas etc. Use para: obras sobre edifícios que têm uma função principal que não seja residencial ou doméstica e que geralmente são acessíveis a grandes grupos de pessoas. Use com: AMR, como apropriado Ver também: JWT WTHM",AM,category,,1.6
thema_AMK,AMK,Arquitetura: construções residenciais e/ou domésticas,"Classifique aqui: lares particulares, casas, apartamentos, flats, lofts, cabanas, vilas. Use para: obras de design de casas ou de residências, contemporâneas e históricas, que podem ser construídas para esse fim ou estruturas convertidas. Use com: design de interiores AMR, como apropriado Ver também: WJK AMR",AM,category,,1.6
thema_AMKH,AMKH,Arquitetura: construções domésticas em pequena escala,"Also class here: works on cabins, huts, sheds, tree houses, follies, tiny houses, summerhouses, outhouses, boathouses etc. Use for: works about smaller domestic, but not necessarily residential, buildings and structures, often connected with leisure, holidays, recreation or pleasure",AMK,category,,1.6
thema_AMKL,AMKL,Arquitetura: castelos e fortificações,,AMK,category,,1.6
thema_AMKS,AMKS,"Arquitetura: palácios, lares e/ou mansões imponentes",,AMK,category,,1.6
thema_AMN,AMN,Arquitetura: construções religiosas,"Also class here: architectural aspects of abbeys, cathedrals, churches, mosques, synagogues, temples and other religious buildings or structures",AM,category,,1.6
thema_AMR,AMR,Arquitetura: design de interiores,"Use para: obras que olham para o assunto como arte decorativa, frequentemente apresentadas em edições bem ilustradas e destinadas a um público mais profissional ou qualificado, incluindo estudos de arquitetura e design de interiores, design de iluminação, especializações residenciais, comerciais ou outras especialidades de design de interiores. Use com: AKB para designers de interiores individuais. Prefira: WJK como um código de assunto principal para abordagens mais amadoras e domésticas Ver também: WJK",AM,category,,1.6
thema_AMV,AMV,Arquitetura e/ou design de paisagens,"Also class here: Landscape architects, sustainable landscape architecture, environmental designers, green space design Ver também: WMD",AM,category,,1.6
thema_AMVD,AMVD,Planejamento de cidades: aspectos arquitetônicos,"Also class here: architectural aspects of municipal, urban or civic planning, smart cities, public spaces, the built environment, urban green spaces, parks, playgrounds, urban furniture, urban architecture, urban land management, etc Ver também: RPC",AMV,category,,1.6
thema_AMX,AMX,História da arquitetura,"Use com: Classificadores ESTILO 6*, LUGAR 1* e TEMPO 3 *, como apropriado",AM,category,,1.6
thema_AT,AT,Artes performáticas,"Use todos os códigos AT* com: Classificadores ESTILO 6*, LUGAR 1* e TEMPO 3*, como apropriado",A,category,,1.6
thema_ATA,ATA,Performing arts: events / competitions / performances,"Use for: guides, listings or other works about any performing arts events or competition, either individual or various, such as film, theatre, comedy, television, music or dance festivals, concerts, gigs, performances, events, guides to carnivals, to costume play events, etc. Use with: other A* codes and qualifiers as appropriate, for example, with AV* codes for music festivals, or AT* for performing arts events",AT,category,,1.6
thema_ATC,ATC,Atores e/ou artistas individuais,"Classifique aqui: personalidades da mídia, apresentadores. Use com: código AT* relevante para indicar especificamente teatro, filme, TV, rádio etc. Ver também: DNBF*",AT,category,,1.6
thema_ATD,ATD,Oficinas de teatro,"Also class here: studies of the dramatic arts, dramaturgy, performance studies, theatrology Ver também: DD*",AT,category,,1.6
thema_ATDC,ATDC,Técnicas de atuação,"Classifique aqui: monólogos, material de audição, recomendações e técnicas, atuação por voz, técnicas de voz, métodos de atuação, atuação para câmera, técnicas de improvisação, técnicas de movimento para atores etc",ATD,category,,1.6
thema_ATDF,ATDF,Produção e direção teatral,"Also class here: theatre directors, directing plays, guides for putting on a play or performance, stage management, works about the organisation and coordination of a performance or theatrical production",ATD,category,,1.6
thema_ATDH,ATDH,Teatro: habilidades técnicas e/ou de bastidores,"Classifique aqui: utensílios de palco, guarda-roupa, trajes, cabelo e maquiagem, produção e projeto de iluminação, cenário e apoio, palco, criação e projeto cênico e de set, gestão de palco, efeitos especiais, produção e projeto de som teatral",ATD,category,,1.6
thema_ATDS,ATDS,Administração de teatros,"Also class here: theatre administration, being a theatre manager or producer",ATD,category,,1.6
thema_ATF,ATF,"Filmes, cinema","Use todos os códigos ATF* para: aspectos de artes cênicas apenas, tanto para a tela grande tradicional e filmes feitos para a TV quanto para filmes longos feitos para novas mídias, incluindo streaming, sob demanda ou outros serviços (mas excluindo apresentações episódicas) Ver também: KNTC",AT,category,,1.6
thema_ATFA,ATFA,"História, teoria ou crítica de cinema","Use for: works on national cinemas, history or critiques of individual films, film studios, movie franchises, film reception theory, film studies, film theories. Use with: other ATF* codes for particular aspects and with qualifiers as appropriate",ATF,category,,1.6
thema_ATFB,ATFB,"Diretores de filmes, cineastas individuais",,ATF,category,,1.6
thema_ATFD,ATFD,Roteiros de filmes,,ATF,category,,1.6
thema_ATFG,ATFG,Guias e resenhas de filmes,,ATF,category,,1.6
thema_ATFN,ATFN,Cinema: estilos e/ou gêneros,"Use para: obras sobre estilos ou gêneros de cinema específicos. Use com: códigos ATM* ou outros códigos ATF* para descrever o estilo ou gênero específico do filme, como apropriado Ver também: ATM*",ATF,category,,1.6
thema_ATFR,ATFR,Documentários,"Use for: works on short or long form documentaries, for documentary film making for the big and small screen, works on scripted, largely factual programming",ATF,category,,1.6
thema_ATFV,ATFV,Filmes animados e animações,Use para: obras sobre filmes de animação ou curtas. Use com: AGZ para técnicas de animação Ver também: UGN,ATF,category,,1.6
thema_ATFV1,ATFV1,Anime,Use for: Japanese style animated films Ver também: AKLC1,ATFV,category,,1.6
thema_ATFX,ATFX,Confecção e/ou produçãodo filme: habilidades técnicas e de apoio,"Also class here: cinematography, editing, lighting, scenery, costume, special effects, artwork and design, makeup and hair, props, casting Ver também: CBVS UG*",ATF,category,,1.6
thema_ATJ,ATJ,Televisão,"Use todos os códigos ATJ* para: aspectos de artes cênicas apenas, tanto para televisão tradicional quanto para novas mídias, incluindo streaming, sob demanda ou outras formas de consumo de entretenimento em tela pequena (incluindo apresentações episódicas) Ver também: KNTC",AT,category,,1.6
thema_ATJD,ATJD,Televisão: roteiros /oue performances,Ver também: WHG,ATJ,category,,1.6
thema_ATJS,ATJS,Televisão: estilos e/ou gêneros,"Classifique aqui: obras em séries, novelas, peças de teatro para a TV, comédias de situação, feitos para programas de TV etc. tanto live-action como animados, ficção e não ficção, dramas, reality shows, documentários, notícias e atualidades etc. : vale para qualquer gênero ou estilo específico de televisão ou entretenimento de tela pequena. Use com: códigos ATM* ou outros códigos AT* para descrever o estilo ou gênero específico, como apropriado Ver também: ATM*",ATJ,category,,1.6
thema_ATJS1,ATJS1,Televisão: reality shows,"Classifique aqui: shows de talentos, programas de jogos ou competição em reality, shows de reality no estilo documentário, shows de reality estruturados, programas de namoro, programas de aperfeiçoamento, talk shows etc. Use para: obras que examinam os aspectos do reality na TV ou shows específicos ou tipos de reality na TV reality ou pessoas que participam em shows de reality, na TV, serviços de streaming, mídia online et. Use com: DNBF para biografias de participantes de reality, com códigos AV* para tipos específicos de shows de música de reality etc",ATJS,category,,1.6
thema_ATJX,ATJX,Produção de televisão: habilidades técnicas e/ou de apoio,"Also class here: television camerawork, editing, lighting, scenery, costume, special effects, art and design, makeup and hair, props, casting",ATJ,category,,1.6
thema_ATL,ATL,Rádio / podcasts,"Use todos os códigos ATL* para: aspectos de artes cênicas apenas, tanto para rádio tradicional quanto para novas mídias, incluindo streaming, sob demanda ou outras formas de consumo de conteúdo de áudio Ver também: KNT",AT,category,,1.6
thema_ATLD,ATLD,"Atuações, roteiros e/ou performances em rádio","Classifique aqui: radionovela, teatro em áudio, performances somente faladas",ATL,category,,1.6
thema_ATM,ATM,"Gêneros artísticos de cinema, televisão, rádio e/ou performáticos","Use para: aspectos das artes cênicas desses gêneros apenas. Use com: outros códigos AT* para indicar que uma obra é sobre um gênero específico de filme, programa de TV, performance em áudio, produção teatral ou com AVLM para obras sobre filmes musicais. Prefira: códigos F* para obras ficcionais em gêneros específicos, incluindo tie-ins Ver também: ATJS ATFN",AT,category,,1.6
thema_ATMB,ATMB,"Gêneros artísticos de cinema, televisão, rádio: ação, aventura, crime e/ou suspense","Also class here: works about martial arts, disaster, mysteries, suspense, gangster, heist, spy, espionage, film noir, westerns, action-based war films, shows, programmes or series",ATM,category,,1.6
thema_ATMC,ATMC,"Gêneros artísticos de cinema, televisão, rádio: comédia e/ou humor","Classifique aqui: comédias românticas, infotainment humorístico. Use para: obras sobre filmes baseados em humor ou leves, shows, programas ou séries. Use com: ATJS para obras sobre comédias para a TV",ATM,category,,1.6
thema_ATMF,ATMF,"Gêneros artísticos de cinema, televisão, rádio: drama","Classifique aqui: romance, vida diária ou drama real. Use para: obras sobre filmes, shows, programas ou séries. Use com: ATJS para obras sobre novelas ou séries dramáticas para a TV ou com ATN para shows e séries para a internet",ATM,category,,1.6
thema_ATMH,ATMH,"Gêneros artísticos de cinema, televisão, rádio: histórico","Also class here: period drama, peplums, historical biographies, historical epic films, samurai cinema, etc. Use for: works on films, shows, programmes or series where the historical period is one of the most important aspects",ATM,category,,1.6
thema_ATMN,ATMN,"Gêneros artísticos de cinema, televisão, rádio: ficção científica, fantasia, horror",,ATM,category,,1.6
thema_ATMP,ATMP,"Gêneros artísticos de cinema, televisão, rádio: super-heróis e/ou inspirados em histórias em quadrinhos","Use for: works about films, shows, programmes or series inspired by comic book characters or stories",ATM,category,,1.6
thema_ATN,ATN,Internet e/ou mídia digital: artes e performance,"Classifique aqui: todos os aspectos da Internet como canal de mídia, especialmente para material originado online; celebridades da internet, blogueiros e blogs, vloggers, podcasts etc. Ver também: UD* KNTV KNTX",AT,category,,1.6
thema_ATQ,ATQ,Dança,"Use para: obras gerais sobre técnicas, estudos, referência etc. Use com: JBC* para aspectos de estudos culturais ou obras acadêmicos, como apropriado. Use todos os códigos ATQ* com: Classificadores ESTILO 6*, como apropriado",AT,category,,1.6
thema_ATQC,ATQC,Coreografia,,ATQ,category,,1.6
thema_ATQL,ATQL,Balé,,ATQ,category,,1.6
thema_ATQR,ATQR,Dança de salão,Also class here: Latin dance,ATQ,category,,1.6
thema_ATQT,ATQT,Dança contemporânea,,ATQ,category,,1.6
thema_ATQV,ATQV,Dançarinos / coreógrafos,"Also class here: dance troupes, dance groups, companies",ATQ,category,,1.6
thema_ATQZ,ATQZ,Dança folclórica,Classifique aqui: danças tradicionais,ATQ,category,,1.6
thema_ATR,ATR,Performing arts: directing or directors,"Use for: works about the techniques and art of directing in different types of performing arts, or works about particular directors. Use with: other AT* codes for directing in particular performing arts",AT,category,,1.6
thema_ATS,ATS,Artes performáticas: maquiagem,"Classifique aqui: maquiagem para efeitos especiais, maquiagem SFX, prótese de maquiagem, design de cabelo, maquiagem artística profissional e para mídia, maquiagem teatral e de palco, trabalhos profissionais para maquiadores artistas, maquiagem cosplay. Use com: outros códigos AT* para obras de artes cênicas específicas ou com outros códigos A* se a obra for sobre maquiagem artística para moda, fotografia ou com 4CP* ous outros Classificadores EDUCACIONAL4* para títulos vacacionais Ver também: ATDH ATFX ATJX",AT,category,,1.6
thema_ATT,ATT,Artes performáticas: trajes / adereços,"Classifique aqui: elaboração ou execução de trajes ou apoios, cosplay, traje de gala. Use com: outros códigos AT* para obras para artes cênicas específicas ou com 4CP* ou outros Classificadores EDUCACIONAL4* para títulos vocacionais Ver também: ATDH ATFX ATJX",AT,category,,1.6
thema_ATV,ATV,"Performing arts: production, producing and business aspects","Use for: works about the techniques and practices of producing or managing in the performing arts, or the techniques and practical advice on managing the business and financial aspects of a production, including the budgeting and scheduling, the finding and development of material, fund raising, managing pre-production, post-production, marketing, distribution and other skills related to producing a performing art. Use with: other AT* codes Ver também: KNT",AT,category,,1.6
thema_ATX,ATX,Outras artes performáticas,"Also class here: mime, Noh, street theatre, variety shows, music hall, cabaret, juggling, ventriloquism, pantomime, storytelling and storytellers as performers, etc. Use for: Any form of performing art, performance or related performers that does not have a more precise code",AT,category,,1.6
thema_ATXB,ATXB,Cultura e performance drag,"Classifique aqui: artistas drag, bailes de drags, drag queens, drag kings Ver também: JBCC3",ATX,category,,1.6
thema_ATXC,ATXC,Circo e/ou habilidades circenses,"Also class here: clowns, funambulism, acrobatics Ver também: ATXZ",ATX,category,,1.6
thema_ATXD,ATXD,Comédia e/ou stand-up,"Also class here: Improvisational comedy, impressionists, alternative comedy, sketch comedy, comedians",ATX,category,,1.6
thema_ATXF,ATXF,Encantamento e/ou mágica,"Also class here: illusions, prestidigitation, card tricks, magicians as performers Ver também: QRYX2 VXWM",ATX,category,,1.6
thema_ATXM,ATXM,"Teatro de bonecos, miniaturas e/ou brinquedos",,ATX,category,,1.6
thema_ATXP,ATXP,"Concursos, paradas, festivais",,ATX,category,,1.6
thema_ATXZ,ATXZ,"Espetáculos com animais, animais performáticos",,ATX,category,,1.6
thema_ATXZ1,ATXZ1,Touradas,,ATXZ,category,,1.6
thema_ATY,ATY,História das artes performáticas,Use with: other AT* codes as appropriate,AT,category,,1.6
thema_ATZ,ATZ,"Cinema, televisão, rádio e/ou artes performáticas: obras complementares","Use para: estilo não ficção, obras complementares a séries de TV, filmes, programas, franquias etc. Normalmente, não são críticas, como um compêndio de personagens,ou lugares, ou guias para objetos, máquinas, veículos, armas, apoios, trajes (mesmo que sejam puramente ficcionais) ou um guia para a produção ou a arte de uma série. Use com: outros códigos AT*, como apropriado. Prefira: FYV ou FZ para versões tie-in de romances, novelas ou romances inspirados em determinado filme, série, programa ou franquia Ver também: FYV FZ YFZZ",AT,category,,1.6
thema_AV,AV,Música,"Use todos os códigos AV* com: Classificadores ESTILO 6* para indicar o estilo ou gênero de música específico, Classificadores LUGAR 1* se específicos para uma região particular e Classificadores TEMPO 3* se históricos",A,category,,1.6
thema_AVA,AVA,Teoria da música e/ou musicologia,"Classifique aqui: obras sobre teoria da música, análise de música, psicologia da música, teorias de solfego, contraponto, harmonia, melodias, intervalos, escalas e modos, motivos, cadências, refrões, etnomusicologia, treinamento auditivo etc",AV,category,,1.6
thema_AVC,AVC,Resenhas e/ou crítica musical,,AV,category,,1.6
thema_AVD,AVD,Discografias e/ou guias para compradores,"Also class here: Guides to both live and recorded musical performances, or buyer’s guides to musical recordings, vintage and collectable recordings, guide to vinyl records, guides to collectable album covers",AV,category,,1.6
thema_AVL,AVL,Música: estilos e gêneros,"Use all AVL* codes with: STYLE 6* Qualifiers to indicate the specific style or genre of music, PLACE 1* Qualifiers if specific to a particular region and TIME PERIOD 3* Qualifiers if historical",AV,category,,1.6
thema_AVLA,AVLA,"Música artística, música orquestral e formal","Classifique aqui: obras sobre traduções musicais clássicas de diferentes culturas, como ‘música clássica Ocidental’,música clássica Indiana, música de câmara, concertos, sinfonias, sonatas, composições para voz e instrumento como canção artística, Lieder. Use com: outros códigos AV*, Classificadores ESTILO 6* para indicar o estilo específico ou gênero musical, Classificadores LUGAR 1* se específico de uma região particular e Classificadores TEMPO 3* se histórico",AVL,category,,1.6
thema_AVLC,AVLC,Música coral,"Classifique aqui: música de coral para qualquer período e tradição. Música para corais. Use com: AVLK para música de coral religiosa, como canto Gregoriano ou Ambrosiano, ou outros códigos AV*, com Classificadores ESTILO 6* para indicar o estilo específico ou gênero de música, Classificadores LUGAR 1* se específico para uma região particular e Classificadores TEMPO 3* se histórico",AVL,category,,1.6
thema_AVLF,AVLF,Ópera,"Also class here: comic opera, operetta, Opéra comique, sainete, Singspiel, Zarzuela, etc",AVL,category,,1.6
thema_AVLK,AVLK,Música sacra e religiosa,"Classifique aqui: canções espirituais, hinos, música de coral, oratórios, conjunto de orações para música, cânticos religiosos, música litúrgica, dança sagrada ou ritual. Use para: obras em música associada a, ou usada em, rituais sagrados ou prática religiosa. Use com: códigos QR*e 5PG* e Classificadores 6* ESTILO, como apropriado",AVL,category,,1.6
thema_AVLM,AVLM,Música de cinema e/ou palco,"Classifique aqui: obras sobre musicais, ranking de filmes, teatro musical, canções para musicais, obras sobre trilhas sonoras de músicas de filme, TV ou palco",AVL,category,,1.6
thema_AVLP,AVLP,Música popular,"Classifique aqui: Jazz, Rock, Pop, Soul, Rap, Latino, Blues, Easy listening, Country, Reggae e todas as suas variações. Use para: todas as formas de música popular, diferentemente da música artística e da música tradicional. Use com: Classificadores ESTILO 6* para indicar o estilo ou gênero de música popular",AVL,category,,1.6
thema_AVLT,AVLT,Música tradicional e folclórica,"Classifique aqui: canções de marinheiro, ciclos musicais tradicionais, músicas para beber, músicas para esportes, músicas para guerra e anti-guerra, músicas de protesto, músicas baseadas na tradição oral etc Use para: obras sobre canções e melodias que muitas vezes foram executadas, por costume, por um longo período (geralmente várias gerações). Na maioria das vezes, são canções folclóricas, danças country ou tipos semelhantes de música, muitas vezes associadas ao folclore, tradições ou patrimônio cultural de uma região. Use com: Classificadores LUGAR 1* e ESTILO 6*, como apropriado",AVL,category,,1.6
thema_AVLW,AVLW,Outros estilos de música global e/ou regional,"Classifique aqui: ‘World music’, worldbeat, global ou world fusion. Use para: obras sobre música que são uma mistura de dois ou mais estilos ou tradições culturais diferentes ou obras sobre música que não se enquadram em nenhuma das outras categorias musicais. Use com: Classificadores LUGAR 1*, como apropriado",AVL,category,,1.6
thema_AVLX,AVLX,Música eletrônica,"Use for: works on all forms of music produced using electronic musical instruments, digital instruments or circuitry-based music technology Ver também: AVRS",AVL,category,,1.6
thema_AVM,AVM,História da música,"Use com: Classificadores ESTILO 6*, LUGAR 1* e TEMPO 3*, como apropriado",AV,category,,1.6
thema_AVN,AVN,Compositores,,AV,category,,1.6
thema_AVP,AVP,"Músicos, cantores, bandas e/ou grupos","Classifique aqui: maestros, orquestras e outras bandas musicais ou de cantores ou indivíduos, bandas de sopro, grupos de música pop, músicos de jazz, músicos clássicos etc. Use com: outros códigos AV* e classificadores ESTILO 6* para indicar os gêneros musicais com um músico, com DNBF para biografias de músicos individuais ou bandas",AV,category,,1.6
thema_AVQ,AVQ,"Partituras, letras e libretos","Classifique aqui: partituras, pontuações vocais, bandas, grupos, corais, orquestras, bandas etc. Use com: códigos AVR* para indicar se a música é para um tipo específico de instrumento e outro AVT* e Classificadores ESTILO 6* para indicar o gênero musical",AV,category,,1.6
thema_AVQS,AVQS,Songbooks,"Classifique aqui: músicas para piano iniciante, violão ou outros instrumentos e vozes etc. Use com: Classificadores AV* e ESTILO 6*para indicar o estilo musical Ver também: AVSA",AVQ,category,,1.6
thema_AVR,AVR,Instrumentos musicais,"Use para: obras sobre um instrumento particular ou seus formatos históricos e territoriais relacionados. Use todos os códigos AVR* com: AVQ* para pontuações musicais para instrumentos específicos, AVP para obras sobre bandas ou grupos ou músicos associados com um tipo de instrumento particular, códigos AVL* para estilos particulares de música associados com instrumentos, AVS para obras sobre como aprender a tocar um instrumento e Classificadores ESTILO 6* ou LUGAR 1* se apropriado",AV,category,,1.6
thema_AVRG,AVRG,Instrumentos de teclado,"Classifique aqui: cravo, órgão, acordeão, celesta, clavicórdio, teclados eletrônicos. Use para: obras gerais sobre instrumentos de teclado ou pontuações para instrumentos de teclado ou tipos de instrumento de teclado, de qualquer traduçõa ou cultura musical, para a qual não haja nenhum código mais específico. Use com: AVQ* para pontuções musicais, Classificadores AVL* e ESTILO 6* se a obra for sobre um estilo musical específico associado com instrumentos de teclado",AVR,category,,1.6
thema_AVRG1,AVRG1,Piano,,AVRG,category,,1.6
thema_AVRJ,AVRJ,Instrumentos de percussão,"Classifique aqui: tambores, bodhrans, sinos, címbalos, gongos, xilofones, carrilhões, bongôs, marimbas, vibrafones, pandeiros, castanholas, maracas, tímpanos. Use para: obras gerais sobre instrumentos de percussão ou pontuações para instrumentos de percussão ou tipos de instrumentos de percussão de qualquer tradição ou cultura musical para a qual não haja nenhum código mais específico. Use com: AVQ* para pontuções musicais, Classificadores AVL* e ESTILO 6* se a obra for sobre um estilo musical específico associado com instrumentos de percussão",AVR,category,,1.6
thema_AVRL,AVRL,Instrumentos de cordas,"Classifique aqui: cítaras, setar, bandolins, bouzouki, mandola, shamisen, sanxian, pipa, balalaica, charangos etc. Use para: obras gerais sobre instrumentos de corda ou pontuações para grupos de instrumentos de corda ou tipos de instrumento de corda de qualquer tradição ou cultura musical para a qual não haja nenhum código mais específico. Use com: AVQ* para pontuações musicais, Classificadores AVL* e ESTILO 6* se a obra for sobre um estilo musical específico associados com instrumentos de corda",AVR,category,,1.6
thema_AVRL1,AVRL1,Violão,"Classifique aqui: violão clássico, violão acústico, guitarra elétrica, baixo, guitarra elétrica com slide, guitarra de golpe, guitarra mexicana, jarana etc",AVRL,category,,1.6
thema_AVRL2,AVRL2,Instrumentos de cordas dedilhadas,"Classifique aqui: harpas, harpa céltica, liras, cítaras, saltérios",AVRL,category,,1.6
thema_AVRL3,AVRL3,Violino e instrumentos da família do violino,"Classifique aqui: violoncelo, viola, contrabaixo, violino, violino alto, viola da gamba, instrumentos de corda curvados",AVRL,category,,1.6
thema_AVRN,AVRN,Instrumentos de sopro,"Use para: obras gerais sobre instrumentos de sopro ou pontuações para grupos de instrumentos de sopro ou tipos de instrumento de sopro de qualquer tradição ou cultura musical para o qual não haja nenhum código mais específico. Use com: AVQ* para pontuções musicais, Classificadores AVL* e ESTILO 6* se a obra for sobre um estilo musical específico associado com instrumentos de sopro",AVR,category,,1.6
thema_AVRN1,AVRN1,Metais,"Classifique aqui: eufônios, tubas, fliscorne, sousafone, corneta, trompas, trombetas, cornetas, trombones etc",AVRN,category,,1.6
thema_AVRN2,AVRN2,Instrumentos de sopro de madeira,"Classifique aqui: instrumentos de palheta, todos os tipos de flautas, flautim, gaita de foles, corne inglêss, contrafagote, fagotes, clarinetes, oboés, flautas doces, saxofones etc",AVRN,category,,1.6
thema_AVRQ,AVRQ,Instrumentos musicais mecânicos,,AVR,category,,1.6
thema_AVRS,AVRS,Instrumentos musicais eletrônicos,"Clique aqui: teremins, sintetizadores, ondas martenots Ver também: AVLX",AVR,category,,1.6
thema_AVS,AVS,Técnicas de música / tutoriais de música / ensino de música,"Also class here: learning an instrument; self study tutorials and books for or about the teaching of music, the techniques of conducting",AV,category,,1.6
thema_AVSA,AVSA,Canto: técnicas,"Classifique aqui: como aprender a cantar, a voz como instrumento musical, técnicas vocais ou tipos de músicas para corais ou vozes para corais, vozes solo, duetos ou trios de vozes, vozes masculina ou feminina, grupos de vozes etc. Use com: AVQ* para pontuações para voz e com AVR* para pontuações para vocal ou voz mais instrumento, AVL* para gêneros específicos ou Classificadores 6* ESTILO para tipos particulares de música associados com o cantar Ver também: AVQS",AVS,category,,1.6
thema_AVSD,AVSD,Composição musical,"Also class here: orchestration, musical arrangement, transposition, songwriting",AVS,category,,1.6
thema_AVX,AVX,Gravação e/ou reprodução de música,"Use para: obras sobre gravação e reprodução de música e som, tanto obras gerais como abordagens práticas. Para obras mais técnicas, use ou prefira os códigos apropriados de T* ou U* Ver também: KNT TTA UDM UGM",AV,category,,1.6
thema_C,C,Língua e/ou Linguística,"Use todos os códigos C* para: títulos especializados e gerais para adultos. NÃO USE: o próprio código ‘C’, mas selecione categorias específicas da seção C*. Use todos os códigos C* com: outras categorias de assuntos e classificadores quando apropriado, em particular Classificadores LÍNGUA 2* mais os Classificadores LUGAR 1*, TEMPO 3* e SEGMENTAÇÃO EDUCACIONAL 4*",,category,,1.6
thema_CB,CB,Língua: referência e/ou geral,"Use todos os códigos CB* com: Classificadores LÍNGUA 2*, como apropriado",C,category,,1.6
thema_CBD,CBD,Dicionários,"CLassifique aqui: Glossários. Use com: Classificadores LÍNGUA 2* , como apropriado Ver também: GBCD",CB,category,,1.6
thema_CBDX,CBDX,Dicionários bilíngues e/ou multilíngues,"Use com: Classificadores LÍNGUA 2*, como apropriado",CBD,category,,1.6
thema_CBF,CBF,Thesaurus,"Use com: Classificadores LÍNGUA 2*, como apropriado",CB,category,,1.6
thema_CBG,CBG,Guias de uso e/ou gramática,"Use com: Classificadores LÍNGUA 2*, como apropriado",CB,category,,1.6
thema_CBM,CBM,Languages: revitalisation / revival,"Also class here: language revival, reversing language shifts, preservation of endangered languages. Use for: works about preserving languages, revitalising languages, protecting languages, reviving languages, teaching languages that are endangered, extinct or in decline, language as intangible cultural heritage. Use with: LANGUAGE 2* Qualifiers plus PLACE 1*, and EDUCATIONAL PURPOSE 4* Qualifiers as appropriate, and with JB* or DS* codes for cultural or literary revivals associated with a revival of a language revivals and NH* codes for historical revivals",CB,category,,1.6
thema_CBP,CBP,Falar em público: aconselhomento e/ou guias,"Use para: guias gerais para falar em público, exemplos de discursos e citações, preparação ou realização de apresentações. Use com: WJW para discursos de casamento e padrinhos ou com KJP para apresentações de negócios",CB,category,,1.6
thema_CBV,CBV,Redação criativa e/ou guias de redação criativa,,CB,category,,1.6
thema_CBVS,CBVS,Técnicas de roteiro,"Also class here: Writing for TV, for film, movie scripts, screenplays",CBV,category,,1.6
thema_CBW,CBW,Guias de redação e/ou edição,"Also class here: general guides as well as journalist style guides, technical writing, letter writing guides, guides to proofreading, handwriting, composition, academic writing, writing research papers, theses, dissertations, scholarly writing, etc",CB,category,,1.6
thema_CBX,CBX,Língua: história e obras gerais,Use para: obras mais gerais ou populares sobre linguagem. Prefira: CF* para estudos mais científicos ou acadêmicos Ver também: CF*,CB,category,,1.6
thema_CF,CF,Linguística,Also class here: the scientific study of language. Use for: more academic and specialist works. Use all CF* codes with: other subject codes to describe works about different aspects of language and LANGUAGE 2* Qualifiers as appropriate,C,category,,1.6
thema_CFA,CFA,Filosofia da linguagem,Ver também: GTD,CF,category,,1.6
thema_CFB,CFB,Sociolinguística,"Also class here: Identity and language learning, language and Identity, linguistic anthropology, sociocultural linguistics, study of the sociological aspects of language, dialectology, gender-inclusive language, gender-neutral language. Use with: JHB* for Sociology of language, JBSF* for works about gender in language",CF,category,,1.6
thema_CFC,CFC,Alfabetização,"Classifique aqui: habilidades, teorias e tópicos relacionados à alfabetização, letramento do alfabeto, alfabetização funcional, aspectos sociais e culturais da leitura e escrita Ver também: JNTS VSL YPC",CF,category,,1.6
thema_CFD,CFD,Psicolinguística e/ou linguística cognitiva,"Also class here: neurolinguistics, psychology of language",CF,category,,1.6
thema_CFDC,CFDC,Aquisição de linguagem,,CFD,category,,1.6
